Date,daily_ret
2015-05-27,-0.04988015066773199
2015-05-28,-0.004084574723690504
2015-05-29,0.1667068757539203
2015-06-01,-0.1912737799834574
2015-06-02,-0.21286116082843265
2015-06-03,-0.07243787558876069
2015-06-04,-0.03344423043249867
2015-06-05,-0.03822463768115947
2015-06-08,0.03804859672254657
2015-06-09,0.09181636726546905
2015-06-10,-0.038391224862888484
2015-06-11,-0.05910819218804009
2015-06-12,-0.09147685525349014
2015-06-15,0.010917913465426698
2015-06-16,-0.03259999999999996
2015-06-17,0.04837709323961126
2015-06-18,0.05876552948136471
2015-06-19,-0.03818215682622472
2015-06-22,0.08326878388845849
2015-06-23,-0.11422953164104399
2015-06-24,0.07083753784056523
2015-06-25,0.06539766302299266
2015-06-26,0.02600389173889983
2015-06-29,0.0344827586206895
2015-06-30,0.8356666666666668
2015-07-02,-0.3704376248411113
2015-07-03,-0.07643495817709833
2015-07-06,-0.08885071830106184
2015-07-07,-0.0452442159383033
2015-07-08,-0.038233710285406564
2015-07-09,0.001493094438223208
2015-07-10,0.06485277674245249
2015-07-13,-0.04987749387469387
2015-07-14,0.0020261558298029225
2015-07-15,-0.0522058823529411
2015-07-16,0.04150504266873534
2015-07-17,0.025325884543761612
2015-07-20,-0.03995641118779514
2015-07-21,0.002837684449489286
2015-07-22,0.07790982833427651
2015-07-23,0.0
2015-07-24,-0.018900945047252482
2015-07-27,0.03210845522654315
2015-07-28,0.014517801590044899
2015-07-29,-0.1349233390119251
2015-07-30,0.2296179598267034
2015-07-31,0.42376681614349776
2015-08-03,-0.25950506186726663
2015-08-04,-0.17742670514962788
2015-08-05,-0.05373961218836554
2015-08-06,0.06928181108508968
2015-08-07,-0.03376528563606496
2015-08-10,0.0502455610124668
2015-08-11,-0.07733812949640284
2015-08-12,0.0721247563352827
2015-08-13,0.0
2015-08-14,-0.012909090909090981
2015-08-17,-0.05489040338920603
2015-08-18,-0.012668095887741315
2015-08-19,0.052704303197789404
2015-08-20,-0.07725482842677678
2015-08-21,-0.03210729526518996
2015-08-24,0.10077682133109378
2015-08-25,0.3004005340453939
2015-08-26,-0.10017600469345855
2015-08-27,-0.04547677261613692
2015-08-28,-0.09323770491803274
2015-08-31,0.006026365348399176
2015-09-01,0.02602021714713576
2015-09-02,-0.0979748221127531
2015-09-04,0.20772653721682843
2015-09-07,-0.1696533244012728
2015-09-08,-0.0058491327148043615
2015-09-09,0.04341651450598483
2015-09-10,-0.01399961112191328
2015-09-11,-0.042200749359100675
2015-09-14,0.03273625694873372
2015-09-15,0.02531897926634752
2015-09-16,-0.07058137273964604
2015-09-17,-0.0027196652719666536
2015-09-18,-0.02265575833857769
2015-09-21,-0.06503541532517698
2015-09-22,0.13544536271808982
2015-09-23,-0.024666397088556336
2015-09-24,0.03503316749585417
2015-09-25,-0.04085720008011218
2015-09-29,0.05888494466485694
2015-09-30,0.4902386117136659
2015-10-02,-0.2814608971814212
2015-10-05,-0.06611418047882145
2015-10-06,0.045158745809505074
2015-10-07,-0.06999999999999995
2015-10-08,0.05782105903834456
2015-10-09,0.07671653241273502
2015-10-12,-0.07837548984681153
2015-10-13,-0.00019327406262081848
2015-10-14,-0.03479605644693595
2015-10-15,0.03865411576206701
